dataset,sequence,camera,frame_id,image_path,timestamp_seconds,x,y,z
KITTI_odometry,05,image_0,002158,sequences/05/image_0/002158.png,224.8417,-157.6554,4.760142,-32.4102
KITTI_odometry,05,image_0,002159,sequences/05/image_0/002159.png,224.9458,-156.5776,4.724677,-31.86329
KITTI_odometry,05,image_0,002160,sequences/05/image_0/002160.png,225.0498,-155.4985,4.693787,-31.32607
KITTI_odometry,05,image_0,002161,sequences/05/image_0/002161.png,225.1538,-154.4229,4.661896,-30.78859
KITTI_odometry,05,image_0,002162,sequences/05/image_0/002162.png,225.2577,-153.3542,4.628272,-30.27178
KITTI_odometry,05,image_0,002163,sequences/05/image_0/002163.png,225.3617,-152.2849,4.59448,-29.75452
KITTI_odometry,05,image_0,002164,sequences/05/image_0/002164.png,225.4659,-151.2111,4.55467,-29.2325
KITTI_odometry,05,image_0,002165,sequences/05/image_0/002165.png,225.5698,-150.1382,4.513587,-28.70806
KITTI_odometry,05,image_0,002166,sequences/05/image_0/002166.png,225.6737,-149.0693,4.477108,-28.18276
KITTI_odometry,05,image_0,002167,sequences/05/image_0/002167.png,225.7777,-148.0044,4.441814,-27.65773
KITTI_odometry,05,image_0,002168,sequences/05/image_0/002168.png,225.8817,-146.9315,4.40594,-27.13375
KITTI_odometry,05,image_0,002169,sequences/05/image_0/002169.png,225.9861,-145.8577,4.36895,-26.61215
KITTI_odometry,05,image_0,002170,sequences/05/image_0/002170.png,226.0899,-144.7893,4.329825,-26.09816
KITTI_odometry,05,image_0,002171,sequences/05/image_0/002171.png,226.1939,-143.7156,4.287681,-25.57867
KITTI_odometry,05,image_0,002172,sequences/05/image_0/002172.png,226.2978,-142.641,4.241418,-25.057
KITTI_odometry,05,image_0,002173,sequences/05/image_0/002173.png,226.4019,-141.5608,4.193464,-24.53011
KITTI_odometry,05,image_0,002174,sequences/05/image_0/002174.png,226.5059,-140.4819,4.146681,-24.00687
KITTI_odometry,05,image_0,002175,sequences/05/image_0/002175.png,226.61,-139.4025,4.100868,-23.48633
KITTI_odometry,05,image_0,002176,sequences/05/image_0/002176.png,226.7141,-138.3236,4.055097,-22.96824
KITTI_odometry,05,image_0,002177,sequences/05/image_0/002177.png,226.8181,-137.2477,4.007681,-22.4509
KITTI_odometry,05,image_0,002178,sequences/05/image_0/002178.png,226.9221,-136.173,3.960473,-21.93465
KITTI_odometry,05,image_0,002179,sequences/05/image_0/002179.png,227.0261,-135.0973,3.912458,-21.41571
KITTI_odometry,05,image_0,002180,sequences/05/image_0/002180.png,227.1302,-134.0227,3.866005,-20.89614
KITTI_odometry,05,image_0,002181,sequences/05/image_0/002181.png,227.2346,-132.9453,3.821506,-20.37706
KITTI_odometry,05,image_0,002182,sequences/05/image_0/002182.png,227.3384,-131.8768,3.781015,-19.86621
KITTI_odometry,05,image_0,002183,sequences/05/image_0/002183.png,227.4423,-130.8138,3.739768,-19.35808
KITTI_odometry,05,image_0,002184,sequences/05/image_0/002184.png,227.5463,-129.7549,3.696042,-18.84932
KITTI_odometry,05,image_0,002185,sequences/05/image_0/002185.png,227.6505,-128.6987,3.651177,-18.33706
KITTI_odometry,05,image_0,002186,sequences/05/image_0/002186.png,227.7545,-127.6469,3.605648,-17.82499
KITTI_odometry,05,image_0,002187,sequences/05/image_0/002187.png,227.8586,-126.5948,3.559821,-17.31178
KITTI_odometry,05,image_0,002188,sequences/05/image_0/002188.png,227.9626,-125.5523,3.51531,-16.80016
KITTI_odometry,05,image_0,002189,sequences/05/image_0/002189.png,228.0667,-124.516,3.470006,-16.28867
KITTI_odometry,05,image_0,002190,sequences/05/image_0/002190.png,228.1709,-123.4816,3.426795,-15.77719
KITTI_odometry,05,image_0,002191,sequences/05/image_0/002191.png,228.275,-122.4473,3.385704,-15.26694
KITTI_odometry,05,image_0,002192,sequences/05/image_0/002192.png,228.3791,-121.4091,3.345291,-14.76313
KITTI_odometry,05,image_0,002193,sequences/05/image_0/002193.png,228.4832,-120.382,3.311607,-14.27526
KITTI_odometry,05,image_0,002194,sequences/05/image_0/002194.png,228.5874,-119.3569,3.277647,-13.79956
KITTI_odometry,05,image_0,002195,sequences/05/image_0/002195.png,228.6917,-118.328,3.239201,-13.33353
KITTI_odometry,05,image_0,002196,sequences/05/image_0/002196.png,228.7959,-117.2909,3.197775,-12.87873
KITTI_odometry,05,image_0,002197,sequences/05/image_0/002197.png,228.9001,-116.2439,3.158455,-12.43525
KITTI_odometry,05,image_0,002198,sequences/05/image_0/002198.png,229.0046,-115.1904,3.12465,-12.00288
KITTI_odometry,05,image_0,002199,sequences/05/image_0/002199.png,229.1091,-114.1405,3.093371,-11.58751
KITTI_odometry,05,image_0,002200,sequences/05/image_0/002200.png,229.2125,-113.1016,3.061043,-11.18769
KITTI_odometry,05,image_0,002201,sequences/05/image_0/002201.png,229.3166,-112.0481,3.025503,-10.78946
KITTI_odometry,05,image_0,002202,sequences/05/image_0/002202.png,229.4206,-110.9859,2.992042,-10.39983
KITTI_odometry,05,image_0,002203,sequences/05/image_0/002203.png,229.5247,-109.9246,2.959612,-10.00735
KITTI_odometry,05,image_0,002204,sequences/05/image_0/002204.png,229.6289,-108.8744,2.928507,-9.617412
KITTI_odometry,05,image_0,002205,sequences/05/image_0/002205.png,229.733,-107.8237,2.896739,-9.243398
KITTI_odometry,05,image_0,002206,sequences/05/image_0/002206.png,229.8371,-106.7662,2.857071,-8.864286
KITTI_odometry,05,image_0,002207,sequences/05/image_0/002207.png,229.9411,-105.7052,2.815858,-8.492253
KITTI_odometry,05,image_0,002208,sequences/05/image_0/002208.png,230.0452,-104.6399,2.777678,-8.124757
KITTI_odometry,05,image_0,002209,sequences/05/image_0/002209.png,230.1492,-103.5751,2.740474,-7.760123
KITTI_odometry,05,image_0,002210,sequences/05/image_0/002210.png,230.2533,-102.5122,2.704654,-7.394219
KITTI_odometry,05,image_0,002211,sequences/05/image_0/002211.png,230.3574,-101.4453,2.668834,-7.020636
KITTI_odometry,05,image_0,002212,sequences/05/image_0/002212.png,230.4616,-100.3834,2.635642,-6.646982
KITTI_odometry,05,image_0,002213,sequences/05/image_0/002213.png,230.5657,-99.32333,2.600359,-6.281885
KITTI_odometry,05,image_0,002214,sequences/05/image_0/002214.png,230.6699,-98.26682,2.563161,-5.927679
KITTI_odometry,05,image_0,002215,sequences/05/image_0/002215.png,230.774,-97.21118,2.51878,-5.584438
KITTI_odometry,05,image_0,002216,sequences/05/image_0/002216.png,230.8782,-96.1341,2.468113,-5.250177
KITTI_odometry,05,image_0,002217,sequences/05/image_0/002217.png,230.9823,-95.05702,2.417757,-4.924307
KITTI_odometry,05,image_0,002218,sequences/05/image_0/002218.png,231.0867,-93.97692,2.371604,-4.604329
KITTI_odometry,05,image_0,002219,sequences/05/image_0/002219.png,231.1909,-92.89696,2.328432,-4.291721
KITTI_odometry,05,image_0,002220,sequences/05/image_0/002220.png,231.2952,-91.81618,2.286046,-3.988153
KITTI_odometry,05,image_0,002221,sequences/05/image_0/002221.png,231.3994,-90.73315,2.243515,-3.695911
KITTI_odometry,05,image_0,002222,sequences/05/image_0/002222.png,231.5033,-89.65036,2.20077,-3.413659
KITTI_odometry,05,image_0,002223,sequences/05/image_0/002223.png,231.6077,-88.56033,2.15907,-3.139167
KITTI_odometry,05,image_0,002224,sequences/05/image_0/002224.png,231.7118,-87.46938,2.117909,-2.871097
KITTI_odometry,05,image_0,002225,sequences/05/image_0/002225.png,231.8159,-86.37312,2.078223,-2.610895
KITTI_odometry,05,image_0,002226,sequences/05/image_0/002226.png,231.9201,-85.27567,2.039649,-2.357662
KITTI_odometry,05,image_0,002227,sequences/05/image_0/002227.png,232.0241,-84.17869,2.003235,-2.113087
KITTI_odometry,05,image_0,002228,sequences/05/image_0/002228.png,232.1282,-83.0809,1.96757,-1.875303
KITTI_odometry,05,image_0,002229,sequences/05/image_0/002229.png,232.2323,-81.98418,1.929078,-1.642797
KITTI_odometry,05,image_0,002230,sequences/05/image_0/002230.png,232.3365,-80.88804,1.891113,-1.413132
KITTI_odometry,05,image_0,002231,sequences/05/image_0/002231.png,232.4405,-79.79309,1.852304,-1.185025
KITTI_odometry,05,image_0,002232,sequences/05/image_0/002232.png,232.5446,-78.69561,1.815692,-0.95672
KITTI_odometry,05,image_0,002233,sequences/05/image_0/002233.png,232.6517,-77.56902,1.781295,-0.725446
KITTI_odometry,05,image_0,002234,sequences/05/image_0/002234.png,232.7529,-76.51124,1.753369,-0.5132001
KITTI_odometry,05,image_0,002235,sequences/05/image_0/002235.png,232.8569,-75.4228,1.72631,-0.3006804
KITTI_odometry,05,image_0,002236,sequences/05/image_0/002236.png,232.9609,-74.33776,1.698157,-0.09103084
KITTI_odometry,05,image_0,002237,sequences/05/image_0/002237.png,233.065,-73.25165,1.670106,0.1148072
KITTI_odometry,05,image_0,002238,sequences/05/image_0/002238.png,233.1691,-72.16636,1.641851,0.3199942
KITTI_odometry,05,image_0,002239,sequences/05/image_0/002239.png,233.2731,-71.08516,1.617211,0.5217201
KITTI_odometry,05,image_0,002240,sequences/05/image_0/002240.png,233.3771,-70.00677,1.591142,0.7229528
KITTI_odometry,05,image_0,002241,sequences/05/image_0/002241.png,233.4812,-68.92853,1.564706,0.9233017
KITTI_odometry,05,image_0,002242,sequences/05/image_0/002242.png,233.5853,-67.8523,1.536979,1.120257
KITTI_odometry,05,image_0,002243,sequences/05/image_0/002243.png,233.6894,-66.77302,1.51068,1.313423
KITTI_odometry,05,image_0,002244,sequences/05/image_0/002244.png,233.7932,-65.70055,1.484221,1.500442
KITTI_odometry,05,image_0,002245,sequences/05/image_0/002245.png,233.8972,-64.62519,1.458586,1.686604
KITTI_odometry,05,image_0,002246,sequences/05/image_0/002246.png,234.0012,-63.55616,1.433237,1.869261
KITTI_odometry,05,image_0,002247,sequences/05/image_0/002247.png,234.1052,-62.48959,1.407401,2.047975
KITTI_odometry,05,image_0,002248,sequences/05/image_0/002248.png,234.2093,-61.42558,1.380271,2.225378
KITTI_odometry,05,image_0,002249,sequences/05/image_0/002249.png,234.3132,-60.36042,1.352125,2.402354
KITTI_odometry,05,image_0,002250,sequences/05/image_0/002250.png,234.4172,-59.29526,1.324166,2.577472
KITTI_odometry,05,image_0,002251,sequences/05/image_0/002251.png,234.5213,-58.23435,1.298326,2.754083
KITTI_odometry,05,image_0,002252,sequences/05/image_0/002252.png,234.6254,-57.17914,1.27158,2.92234
KITTI_odometry,05,image_0,002253,sequences/05/image_0/002253.png,234.7293,-56.12897,1.24574,3.091711
KITTI_odometry,05,image_0,002254,sequences/05/image_0/002254.png,234.8337,-55.07579,1.22013,3.257606
KITTI_odometry,05,image_0,002255,sequences/05/image_0/002255.png,234.9379,-54.02578,1.19098,3.418967
KITTI_odometry,05,image_0,002256,sequences/05/image_0/002256.png,235.0414,-52.98854,1.158485,3.575444
KITTI_odometry,05,image_0,002257,sequences/05/image_0/002257.png,235.1454,-51.94871,1.126192,3.73199
KITTI_odometry,05,image_0,002258,sequences/05/image_0/002258.png,235.2493,-50.90978,1.0927,3.888602
KITTI_odometry,05,image_0,002259,sequences/05/image_0/002259.png,235.3535,-49.86836,1.059508,4.040344
KITTI_odometry,05,image_0,002260,sequences/05/image_0/002260.png,235.4575,-48.83083,1.028182,4.185866
KITTI_odometry,05,image_0,002261,sequences/05/image_0/002261.png,235.5615,-47.80073,0.9972302,4.328703
KITTI_odometry,05,image_0,002262,sequences/05/image_0/002262.png,235.6655,-46.7763,0.9663776,4.464286
KITTI_odometry,05,image_0,002263,sequences/05/image_0/002263.png,235.7694,-45.75602,0.933324,4.596502
KITTI_odometry,05,image_0,002264,sequences/05/image_0/002264.png,235.8736,-44.73131,0.8991455,4.727656
KITTI_odometry,05,image_0,002265,sequences/05/image_0/002265.png,235.9776,-43.71218,0.8642522,4.856902
KITTI_odometry,05,image_0,002266,sequences/05/image_0/002266.png,236.0816,-42.697,0.8291555,4.980987
KITTI_odometry,05,image_0,002267,sequences/05/image_0/002267.png,236.1859,-41.68052,0.7934946,5.102229
KITTI_odometry,05,image_0,002268,sequences/05/image_0/002268.png,236.2905,-40.66636,0.7602702,5.223322
KITTI_odometry,05,image_0,002269,sequences/05/image_0/002269.png,236.3946,-39.66271,0.7277943,5.340218
KITTI_odometry,05,image_0,002270,sequences/05/image_0/002270.png,236.4978,-38.67547,0.6971953,5.453221
KITTI_odometry,05,image_0,002271,sequences/05/image_0/002271.png,236.6018,-37.68929,0.6664957,5.564962
KITTI_odometry,05,image_0,002272,sequences/05/image_0/002272.png,236.7059,-36.71239,0.6339514,5.676298
KITTI_odometry,05,image_0,002273,sequences/05/image_0/002273.png,236.8099,-35.74547,0.6030199,5.782569
KITTI_odometry,05,image_0,002274,sequences/05/image_0/002274.png,236.914,-34.78624,0.5714296,5.888495
KITTI_odometry,05,image_0,002275,sequences/05/image_0/002275.png,237.018,-33.84239,0.5394425,5.992028
KITTI_odometry,05,image_0,002276,sequences/05/image_0/002276.png,237.1221,-32.91346,0.5073475,6.092164
KITTI_odometry,05,image_0,002277,sequences/05/image_0/002277.png,237.2261,-31.99672,0.4767447,6.190015
KITTI_odometry,05,image_0,002278,sequences/05/image_0/002278.png,237.3302,-31.08729,0.4481242,6.284223
KITTI_odometry,05,image_0,002279,sequences/05/image_0/002279.png,237.4342,-30.18694,0.4209403,6.375925
KITTI_odometry,05,image_0,002280,sequences/05/image_0/002280.png,237.5383,-29.29691,0.398124,6.465571
KITTI_odometry,05,image_0,002281,sequences/05/image_0/002281.png,237.6423,-28.42101,0.3793711,6.554033
KITTI_odometry,05,image_0,002282,sequences/05/image_0/002282.png,237.7474,-27.55435,0.3627527,6.639511
KITTI_odometry,05,image_0,002283,sequences/05/image_0/002283.png,237.8505,-26.72099,0.3464437,6.720779
KITTI_odometry,05,image_0,002284,sequences/05/image_0/002284.png,237.9546,-25.90015,0.3315628,6.800062
KITTI_odometry,05,image_0,002285,sequences/05/image_0/002285.png,238.0587,-25.09954,0.3141138,6.878691
KITTI_odometry,05,image_0,002286,sequences/05/image_0/002286.png,238.1627,-24.32024,0.2945977,6.954131
KITTI_odometry,05,image_0,002287,sequences/05/image_0/002287.png,238.2669,-23.55888,0.2745003,7.025199
KITTI_odometry,05,image_0,002288,sequences/05/image_0/002288.png,238.371,-22.81595,0.2547338,7.091691
KITTI_odometry,05,image_0,002289,sequences/05/image_0/002289.png,238.4751,-22.08931,0.2347427,7.159574
KITTI_odometry,05,image_0,002290,sequences/05/image_0/002290.png,238.5793,-21.38003,0.2143897,7.228366
KITTI_odometry,05,image_0,002291,sequences/05/image_0/002291.png,238.6834,-20.6882,0.1953748,7.297213
KITTI_odometry,05,image_0,002292,sequences/05/image_0/002292.png,238.7875,-20.01668,0.1799987,7.362635
KITTI_odometry,05,image_0,002293,sequences/05/image_0/002293.png,238.8916,-19.36227,0.1654748,7.426242
KITTI_odometry,05,image_0,002294,sequences/05/image_0/002294.png,238.9958,-18.72487,0.1491883,7.490892
KITTI_odometry,05,image_0,002295,sequences/05/image_0/002295.png,239.1,-18.10682,0.1335137,7.551445
KITTI_odometry,05,image_0,002296,sequences/05/image_0/002296.png,239.2042,-17.50149,0.1206821,7.606545
KITTI_odometry,05,image_0,002297,sequences/05/image_0/002297.png,239.3086,-16.91207,0.1067444,7.65597
KITTI_odometry,05,image_0,002298,sequences/05/image_0/002298.png,239.4128,-16.33775,0.09110642,7.702083
KITTI_odometry,05,image_0,002299,sequences/05/image_0/002299.png,239.5168,-15.7808,0.07488558,7.74364
KITTI_odometry,05,image_0,002300,sequences/05/image_0/002300.png,239.6211,-15.24156,0.06013457,7.782305
KITTI_odometry,05,image_0,002301,sequences/05/image_0/002301.png,239.7253,-14.72605,0.04502491,7.819683
KITTI_odometry,05,image_0,002302,sequences/05/image_0/002302.png,239.8295,-14.23157,0.02934784,7.858547
KITTI_odometry,05,image_0,002303,sequences/05/image_0/002303.png,239.9337,-13.75924,0.01302983,7.895598
KITTI_odometry,05,image_0,002304,sequences/05/image_0/002304.png,240.0378,-13.3135,-0.004622482,7.930153
KITTI_odometry,05,image_0,002305,sequences/05/image_0/002305.png,240.1421,-12.89537,-0.02060084,7.961591
KITTI_odometry,05,image_0,002306,sequences/05/image_0/002306.png,240.2462,-12.50101,-0.03582507,7.991449
KITTI_odometry,05,image_0,002307,sequences/05/image_0/002307.png,240.3505,-12.12827,-0.05019853,8.022018
KITTI_odometry,05,image_0,002308,sequences/05/image_0/002308.png,240.4546,-11.77624,-0.06087555,8.048012
KITTI_odometry,05,image_0,002309,sequences/05/image_0/002309.png,240.5587,-11.44837,-0.0719744,8.073279
KITTI_odometry,05,image_0,002310,sequences/05/image_0/002310.png,240.6628,-11.13924,-0.08414595,8.100664
KITTI_odometry,05,image_0,002311,sequences/05/image_0/002311.png,240.767,-10.84393,-0.09606796,8.129478
KITTI_odometry,05,image_0,002312,sequences/05/image_0/002312.png,240.871,-10.56139,-0.1092295,8.159923
KITTI_odometry,05,image_0,002313,sequences/05/image_0/002313.png,240.9751,-10.28741,-0.1231666,8.195045
KITTI_odometry,05,image_0,002314,sequences/05/image_0/002314.png,241.0791,-10.02383,-0.1353748,8.231512
KITTI_odometry,05,image_0,002315,sequences/05/image_0/002315.png,241.1831,-9.76838,-0.1456691,8.269016
KITTI_odometry,05,image_0,002316,sequences/05/image_0/002316.png,241.2871,-9.518219,-0.1559451,8.309922
KITTI_odometry,05,image_0,002317,sequences/05/image_0/002317.png,241.3911,-9.271286,-0.1666681,8.356433
KITTI_odometry,05,image_0,002318,sequences/05/image_0/002318.png,241.4951,-9.028161,-0.1786991,8.412767
KITTI_odometry,05,image_0,002319,sequences/05/image_0/002319.png,241.5991,-8.789252,-0.1908124,8.478175
KITTI_odometry,05,image_0,002320,sequences/05/image_0/002320.png,241.7032,-8.555633,-0.2017356,8.547386
KITTI_odometry,05,image_0,002321,sequences/05/image_0/002321.png,241.8073,-8.336972,-0.2107318,8.612311
KITTI_odometry,05,image_0,002322,sequences/05/image_0/002322.png,241.9115,-8.149181,-0.2160158,8.66932
KITTI_odometry,05,image_0,002323,sequences/05/image_0/002323.png,242.0157,-8.000355,-0.2199045,8.711552
KITTI_odometry,05,image_0,002324,sequences/05/image_0/002324.png,242.12,-7.897603,-0.2223291,8.744962
KITTI_odometry,05,image_0,002325,sequences/05/image_0/002325.png,242.2242,-7.829442,-0.224124,8.769976
KITTI_odometry,05,image_0,002326,sequences/05/image_0/002326.png,242.3286,-7.791718,-0.2246539,8.786063
KITTI_odometry,05,image_0,002327,sequences/05/image_0/002327.png,242.4328,-7.78413,-0.2239065,8.790737
KITTI_odometry,05,image_0,002328,sequences/05/image_0/002328.png,242.5371,-7.799252,-0.2248585,8.787461
KITTI_odometry,05,image_0,002329,sequences/05/image_0/002329.png,242.6413,-7.811419,-0.2287597,8.783576
KITTI_odometry,05,image_0,002330,sequences/05/image_0/002330.png,242.7457,-7.813388,-0.230848,8.785181
KITTI_odometry,05,image_0,002331,sequences/05/image_0/002331.png,242.85,-7.813018,-0.2282196,8.786625
KITTI_odometry,05,image_0,002332,sequences/05/image_0/002332.png,242.9541,-7.813526,-0.2248221,8.7872
KITTI_odometry,05,image_0,002333,sequences/05/image_0/002333.png,243.0583,-7.81145,-0.2241583,8.787825
KITTI_odometry,05,image_0,002334,sequences/05/image_0/002334.png,243.1627,-7.809395,-0.2242167,8.788143
KITTI_odometry,05,image_0,002335,sequences/05/image_0/002335.png,243.267,-7.810347,-0.2239353,8.784998
KITTI_odometry,05,image_0,002336,sequences/05/image_0/002336.png,243.3712,-7.811258,-0.2253094,8.781898
KITTI_odometry,05,image_0,002337,sequences/05/image_0/002337.png,243.4755,-7.809451,-0.2268914,8.779
KITTI_odometry,05,image_0,002338,sequences/05/image_0/002338.png,243.5797,-7.808845,-0.2283597,8.776078
KITTI_odometry,05,image_0,002339,sequences/05/image_0/002339.png,243.6838,-7.809797,-0.2294419,8.773619
KITTI_odometry,05,image_0,002340,sequences/05/image_0/002340.png,243.7881,-7.809131,-0.2314897,8.771007
KITTI_odometry,05,image_0,002341,sequences/05/image_0/002341.png,243.8923,-7.806451,-0.2332348,8.768686
KITTI_odometry,05,image_0,002342,sequences/05/image_0/002342.png,243.9966,-7.80591,-0.2344691,8.766426
KITTI_odometry,05,image_0,002343,sequences/05/image_0/002343.png,244.1008,-7.804822,-0.2355641,8.762953
KITTI_odometry,05,image_0,002344,sequences/05/image_0/002344.png,244.2051,-7.804019,-0.2354612,8.761064
KITTI_odometry,05,image_0,002345,sequences/05/image_0/002345.png,244.3093,-7.801403,-0.2381377,8.758008
KITTI_odometry,05,image_0,002346,sequences/05/image_0/002346.png,244.4136,-7.800766,-0.2387322,8.755551
KITTI_odometry,05,image_0,002347,sequences/05/image_0/002347.png,244.5178,-7.798535,-0.239778,8.752918
KITTI_odometry,05,image_0,002348,sequences/05/image_0/002348.png,244.622,-7.796886,-0.2402344,8.75168
KITTI_odometry,05,image_0,002349,sequences/05/image_0/002349.png,244.7262,-7.795082,-0.2417762,8.750163
KITTI_odometry,05,image_0,002350,sequences/05/image_0/002350.png,244.8305,-7.793436,-0.2436941,8.748519
KITTI_odometry,05,image_0,002351,sequences/05/image_0/002351.png,244.9347,-7.79099,-0.2458614,8.746808
KITTI_odometry,05,image_0,002352,sequences/05/image_0/002352.png,245.039,-7.789514,-0.2474295,8.745234
KITTI_odometry,05,image_0,002353,sequences/05/image_0/002353.png,245.1431,-7.788334,-0.248631,8.743396
KITTI_odometry,05,image_0,002354,sequences/05/image_0/002354.png,245.2473,-7.786579,-0.2490955,8.741897
KITTI_odometry,05,image_0,002355,sequences/05/image_0/002355.png,245.3516,-7.78493,-0.2498791,8.740517
KITTI_odometry,05,image_0,002356,sequences/05/image_0/002356.png,245.4558,-7.783308,-0.2516519,8.738162
KITTI_odometry,05,image_0,002357,sequences/05/image_0/002357.png,245.5601,-7.781759,-0.252275,8.736836
KITTI_odometry,05,image_0,002358,sequences/05/image_0/002358.png,245.6643,-7.780166,-0.2531388,8.734843
KITTI_odometry,05,image_0,002359,sequences/05/image_0/002359.png,245.7685,-7.778886,-0.2542421,8.733631
KITTI_odometry,05,image_0,002360,sequences/05/image_0/002360.png,245.8727,-7.777029,-0.257141,8.731859
KITTI_odometry,05,image_0,002361,sequences/05/image_0/002361.png,245.977,-7.775784,-0.2577456,8.730871
KITTI_odometry,05,image_0,002362,sequences/05/image_0/002362.png,246.0811,-7.774105,-0.2601129,8.72855
KITTI_odometry,05,image_0,002363,sequences/05/image_0/002363.png,246.1853,-7.773048,-0.2614363,8.727049
KITTI_odometry,05,image_0,002364,sequences/05/image_0/002364.png,246.2895,-7.7716,-0.2629991,8.72656
KITTI_odometry,05,image_0,002365,sequences/05/image_0/002365.png,246.3937,-7.770532,-0.2636369,8.725711
KITTI_odometry,05,image_0,002366,sequences/05/image_0/002366.png,246.498,-7.76944,-0.2639662,8.724407
KITTI_odometry,05,image_0,002367,sequences/05/image_0/002367.png,246.6021,-7.768634,-0.264494,8.723581
KITTI_odometry,05,image_0,002368,sequences/05/image_0/002368.png,246.7063,-7.767855,-0.2639164,8.723371
KITTI_odometry,05,image_0,002369,sequences/05/image_0/002369.png,246.8106,-7.767373,-0.2626878,8.72271
KITTI_odometry,05,image_0,002370,sequences/05/image_0/002370.png,246.9147,-7.766879,-0.2612522,8.721761
KITTI_odometry,05,image_0,002371,sequences/05/image_0/002371.png,247.019,-7.766332,-0.2601754,8.720475
KITTI_odometry,05,image_0,002372,sequences/05/image_0/002372.png,247.1232,-7.76613,-0.2595991,8.719138
KITTI_odometry,05,image_0,002373,sequences/05/image_0/002373.png,247.2273,-7.765762,-0.2586022,8.717584
KITTI_odometry,05,image_0,002374,sequences/05/image_0/002374.png,247.3316,-7.765154,-0.2580429,8.716311
KITTI_odometry,05,image_0,002375,sequences/05/image_0/002375.png,247.4358,-7.764534,-0.2574981,8.715316
KITTI_odometry,05,image_0,002376,sequences/05/image_0/002376.png,247.54,-7.763983,-0.2572062,8.714586
KITTI_odometry,05,image_0,002377,sequences/05/image_0/002377.png,247.6442,-7.763616,-0.2564538,8.713827
KITTI_odometry,05,image_0,002378,sequences/05/image_0/002378.png,247.7485,-7.763291,-0.2566759,8.713138
KITTI_odometry,05,image_0,002379,sequences/05/image_0/002379.png,247.8526,-7.763294,-0.2577684,8.713489
KITTI_odometry,05,image_0,002380,sequences/05/image_0/002380.png,247.9568,-7.763326,-0.258382,8.712834
KITTI_odometry,05,image_0,002381,sequences/05/image_0/002381.png,248.0611,-7.763222,-0.2602086,8.71282
KITTI_odometry,05,image_0,002382,sequences/05/image_0/002382.png,248.1653,-7.762963,-0.2608122,8.712553
KITTI_odometry,05,image_0,002383,sequences/05/image_0/002383.png,248.2695,-7.763016,-0.2630367,8.712505
KITTI_odometry,05,image_0,002384,sequences/05/image_0/002384.png,248.3737,-7.763016,-0.2640248,8.712363
KITTI_odometry,05,image_0,002385,sequences/05/image_0/002385.png,248.4778,-7.763086,-0.2653472,8.713488
KITTI_odometry,05,image_0,002386,sequences/05/image_0/002386.png,248.5821,-7.762777,-0.2669149,8.713287
KITTI_odometry,05,image_0,002387,sequences/05/image_0/002387.png,248.6862,-7.7623,-0.2682438,8.712924
KITTI_odometry,05,image_0,002388,sequences/05/image_0/002388.png,248.7905,-7.762455,-0.2692439,8.714167
KITTI_odometry,05,image_0,002389,sequences/05/image_0/002389.png,248.8946,-7.762182,-0.2697417,8.716338
KITTI_odometry,05,image_0,002390,sequences/05/image_0/002390.png,248.9989,-7.759318,-0.269078,8.719035
KITTI_odometry,05,image_0,002391,sequences/05/image_0/002391.png,249.103,-7.753295,-0.2684805,8.722145
KITTI_odometry,05,image_0,002392,sequences/05/image_0/002392.png,249.2072,-7.744025,-0.2693866,8.726961
KITTI_odometry,05,image_0,002393,sequences/05/image_0/002393.png,249.3113,-7.73174,-0.2712793,8.733879
KITTI_odometry,05,image_0,002394,sequences/05/image_0/002394.png,249.4156,-7.717107,-0.2740607,8.74234
KITTI_odometry,05,image_0,002395,sequences/05/image_0/002395.png,249.5197,-7.700361,-0.2762791,8.751022
KITTI_odometry,05,image_0,002396,sequences/05/image_0/002396.png,249.624,-7.681544,-0.2780647,8.760683
KITTI_odometry,05,image_0,002397,sequences/05/image_0/002397.png,249.7281,-7.658875,-0.279927,8.770779
KITTI_odometry,05,image_0,002398,sequences/05/image_0/002398.png,249.8323,-7.62709,-0.2824105,8.786498
KITTI_odometry,05,image_0,002399,sequences/05/image_0/002399.png,249.9365,-7.580503,-0.2851154,8.806943
KITTI_odometry,05,image_0,002400,sequences/05/image_0/002400.png,250.0406,-7.513039,-0.2896364,8.836058
KITTI_odometry,05,image_0,002401,sequences/05/image_0/002401.png,250.1446,-7.424021,-0.2951357,8.873075
KITTI_odometry,05,image_0,002402,sequences/05/image_0/002402.png,250.2487,-7.310861,-0.3014302,8.92222
KITTI_odometry,05,image_0,002403,sequences/05/image_0/002403.png,250.3527,-7.175297,-0.3092874,8.982757
KITTI_odometry,05,image_0,002404,sequences/05/image_0/002404.png,250.4567,-7.020116,-0.3170139,9.054806
KITTI_odometry,05,image_0,002405,sequences/05/image_0/002405.png,250.5606,-6.840984,-0.3244552,9.13861
KITTI_odometry,05,image_0,002406,sequences/05/image_0/002406.png,250.6646,-6.640897,-0.3325367,9.236569
KITTI_odometry,05,image_0,002407,sequences/05/image_0/002407.png,250.7685,-6.421125,-0.3434678,9.355307
KITTI_odometry,05,image_0,002408,sequences/05/image_0/002408.png,250.8722,-6.183682,-0.3541851,9.491639
KITTI_odometry,05,image_0,002409,sequences/05/image_0/002409.png,250.9761,-5.930743,-0.3653588,9.644152
KITTI_odometry,05,image_0,002410,sequences/05/image_0/002410.png,251.08,-5.669734,-0.3802068,9.825674
